id,subCategory,textToEmbed
ca1234eece5d5e90733bb342fedff16a,BaseballBat,baseball base ball bat louisville slugger wood lumber baseballbat
ca1427fc5d51c11c5cb00768929d1b87,PersonStanding, s sac soldier with gun for phat cat contest arm arms army basic boy btm cest conest corporation credit eyes feet girl head leg legs man mouth own people person shogun woman personstanding
ca1d3369cce99790cc49567b27f202c2,Pencil, edit me pencil
ca3e6e011ed7ecb32dc86554a873c4fe,Couch, sofa piece furniture seating couch lounge
ca471ae192f76fcd322ed2ef5fc90e25,Lamp,antique e hallway light double lighting old school suspended vintage source lamp ceilinglamp
ca51779877894f6217d272ea353a61a0,Couch,ikea ektrop love loveseat seat sofa tete-a-tete vis-a-vis couch _pilotstudymodels _attributestrain
ca54d724218ca0405e29ce2c9d37b952,Piano,piano blanco decoracion decoration estudio instrumento interior music musica musical rubicundo pianoforte forte-piano
ca56e6241a3c762a391c070c9832629,Table, urban hardwoods kirkland conference table blue marble project building products butternut single slab with natural edges green design sustainable industries tabletop council board diningtable
ca64eeb7b0823ca2bc946a1e4b0c1ae1,_StanfordSceneDBModels, star trek starship ship enterprise ncc d captain picard science scifi space spaceship startrek warp plaything toy _stanfordscenedbmodels toyfigure
ca686d7726623dc7fa2e328741dade59,Book,the holy bible sketchup prank elmo dead cool did not write in there pages gold book _stanfordscenedbmodels
ca6aa453d78ad2872b34000f367cf8,ChestOfDrawers,night stand v nightstand chest of drawers bureau dresser chestofdrawers
ca6c07357ba5125b8e2adb29857f8a1,Table, eames round dining table board diningtable roundtable _attributestrain
ca7684f567c314083d5da2a72f595df5,Cabinet,cabinet furniture grey
ca7a29c399c6ece9879c4b484a2d1777,WasherDryerSet,samsung tromm washer and dryer blue washerdryerset
ca7b87f07cc99a79aa0b5040ebdc8dc8,Stool,modern stool chair furniture interior seating
ca846b71465257a76fb17e2962e0eb20,ChestOfDrawers,silenia wardrobe modern open schrank walk in white armoire chestofdrawers
ca8d094e63f66ddcae6fe29dd17620c1,Bed,child bed botcan childeren childbed
ca969a02f2e6f1a8d404fbd22d20d722,Table,seat carousel picnic table architecture caddetails furnishing furnishings furniture indoor landscape forms lfi outdoor seating site roundtable
ca96a54cb2eaf8d0d67a963c379eac15,Fireplace,fireplace mantel natural stone travertine hearth open
ca9c8771ab1ec28920de219c00d1c3b,TrashBin, garbage can dust bin fou tep ash ashcan trash wastebin ash-bin ashbin dustbin barrel trashbin
ca9d66e82f8495a790e6e6b4a6e53622,Guitar,accoustic guitar
cab3d0c92d717b3cf09df371fae9d63d,Lamp,rhea table lamp light podium tablelamp
cac600105a9fab9c73c27c83fee28c2e,PersonStanding, female bryce maker for the nerd king s person contest olay personstanding
caca4c8d409cddc66b04c0f74e5b376e,Pizza,hawaiian pizza food pie
cacaca67988f6686f91663a74ccd2338,Chair, steelcase leap stool base office chair alive live seating technology chairs ergonomics back long term natural glide system stools task work officechair
cad1ee98a51ca91e98d5fc0473d00a1c,WallArt, kare oil painting monkey x ouml lbild bild affe africa dekoration design lifestyle living room picture trendy wohnen wohnzimmer wallart
cadce288e00e32b3d20db54bc94b6d87,Chair,bed bett barhocker hocker bureau cell cellphone phone chair couch fernseher furniture glas glass handy kommode mobel moebel sessel stool stuhl tisch tish tv wohnzimmer
cadd6125bf30f513e10a48f2bbb9bef4,Printer,printer computer copier copymachine machine pc
cae26a9ecf95382f3c91eaabc5a65494,Lamp,lamp corner
cae39ade25a37c3c67964ba700cd97f5,Scale,scale cool coolio extraordinary level modern new old red retro samiaraboghli wack weight leaf
caeabb766b3b9c67d3c1dc91e223304c,Lamp,sheet metal and glass old timey lantern exterior lamp light oil patio porch
caed57aed39be7f21c9c158082d8e4b7,Computer, laptop notebook fits it perfect when closes amd apple arbeitsspeicher athlon barebone card cd cdrom rom chip computer copier desktop disc disk drucker festplatte floppy future grafikkarte graphics harddisc keybboard kopierer lautsprecher logo maus monitor mouse pc pentium powerbook printer processor prozessor ram shuttle soundcard soundkarte speaker tastatur tft usb vista windows workstation _stanfordscenedbmodels _scenegallerymodels
caee92d9943a93bad3a8a0489b82a34e,WallArt,bear and flowers frame mshs wallart
cafb0ae07b0e2fb055f46d55537192b6,ChestOfDrawers,antique dresser comode oak chest of drawers bureau chestofdrawers _attributestrain
cb02134cf49f08b7d61203bca052c9dc,Mattress,queen mattress
cb090bd99ed76f9689661310be87a70d,Computer,dell xps computer inspiron laptop pc technology
cb19585f960add8d8e1fe74cd4bc3,TV,widescreen tv with sunset set awesome cool flippin sweet television receiver idiot box boob tube telly goggle
cb23dc9e4643db5651163acb952f976c,StaplerWithStaples, rapid stapler stapling machine staplerwithstaples
cb3302db1d7441716d07c55cf995503e,Computer,computer asus button case cd compuer stuff detailed drive dvd fan google hard icute idk internet keyboard microsoft monitor mouse mousepad omg ram rom screen sketchosaurus sketchup speakers switch thingy webcam windows xp yay computing machine device data processor electronic information processing system desktop
cb3e0532f7e33fccb70dddaffff5d4c4,Chair,eero aarnio globe ball chair design architettura interiors modernariato
cb48ec828b688a78d747fd5e045d7490,ChestOfDrawers,wardrobe vaatekaappi closet press chestofdrawers armoire
cb57531ee7104145b0892e337a99f42d,Couch,brayton switch eoos walter knoll sofa couch lounge
cb70b087e5bc5e9522e46d8e163c0f81,ChestOfDrawers,dresser chest of drawers bureau chestofdrawers _stanfordscenedbmodels _attributestrain
cb77d8bee4e71ff2be3ff4383816107,Refrigerator,fridge freezer refridgerator electric refrigerator
cb7c459170fd8a059acdcc6f4ff9f8fd,_StanfordSceneDBModels,duct tape _stanfordscenedbmodels
cb7fa62715b7ade75194b1845116f6e1,Gun, imbel ia pmc style brazilian rifle acr adaptive air ak and ar ari force army assault brasil bushmaster cal call cod combat defense duty fabrique fal fn fnh folding future fuzil game grendel gun heckler hk koch light machine magpul marine marines massada modern national nato navy of personal remington scar sniper spc stock two ump warfare weapon weapons
cb826e0205ac0134316e398e79bfa21a,Coin, m uuml nze yuan china ag coin coins panda silber silver
cb87ed53ab8d2a50f4af63522c219933,Rack,shoe rack homby shoerack wood 2shelves _stanfordscenedbmodels
cb8c6fc0e70e3dc12d1fcd0df2dc6d5c,TrashBin,trash ash bin hardbakke oyvins solund ashcan can garbage wastebin ash-bin ashbin dustbin barrel trashbin
cb9161ad56853a6735836c728d324152,Chair, kare armchair chair mink comic sessel design lifestyle living room office trendy wohnen wohnzimmer
cb974d6ab7afaee3d9408d05322e775,ChestOfDrawers,plain dresser modern target chest of drawers bureau chestofdrawers
cb9ff0dc1e07b379db93252e6cb8fe64,_RandomSetStudyModels, heater warmer _randomsetstudymodels
cbacbd21eb69bad7cbff0273ed089e5d,TissueBox, tissue box empty tissues tissuebox
cbb5347c6da1d885c617fcca80b33ab4,SodaCan,monster energy drink can canones maxime mcp paradis soda sodacan _stanfordscenedbmodels
cbb750baf11bcb73e3f7a74e12a274ef,WallArt, picture pictures painting wallart
cbbbb3aebaf2e112ca07b3f65fc99919,Chair,office chair furniture officechair _attributestrain
cbccbd019a3029c661bfbba8a5defb02,Chair, day bed couch chair metal minimalist seat sofa wood
cbd36757fcfaa78f5c189c4dfa4438cc,_StanfordSceneDBModels,milk drink morming _stanfordscenedbmodels
cbd6cb72a17c426898d5fc0473d00a1c,Bed, kare bed mink x black bett barock bedroom design lifestyle living schlafzimmer trendy wohnen queenbed
cbe8655957cc8ee5a50ed8ba2a53b78,Monitor, dell fpw flat panel lcd monitor monitoring device
cbef883ae4ba43d811d895e23a96859,WallArt,ipod ad poster posting placard card notice bill wallart
cbf882bb587f440fe4fe103fdbd20df6,Computer,note notebook pc notebooks notes pcs portatile processor screen screens computer laptop _attributestrain
cc07c9a3ad83e163e0fee7252d734e61,Desk,ikea galant desk set
cc0e864645032185d2d64d0098518cf,Book,book marihuana carnnabis decoracion decoration enciclopedia interior lectura libro maria marijuana rubicundo
cc26d553c9e1362b4bfb719276d850d9,ChestOfDrawers,night stand books magazines woodworking chest of drawers bureau dresser chestofdrawers nightstand _stanfordscenedbmodels
cc309420887905dc5feab169d76d7a87,ChestOfDrawers,mini night stand table chest of drawers bureau dresser chestofdrawers
cc38bc7db90f43d214b86d5282eb8301,Bookcase,emmemobili channel bookshelf shelf apartment bedroom room brand contemporary design exclusive expensive fabric furniture glass italian leather lit living lounge luxury manufacturer metal modern oakwood wood pants sheets storage suit walnut wenge bookcase
cc3ff3d1cbbc869472101dcac4ed75d3,ToiletPaper,nova toilet roll holder bathroom designer modern mount wall wc can commode crapper pot potty stool throne toiletpaper
cc48fe97a95e8716ccaa5ad584801c3e,_StanfordSceneDBModels,spray bottle generic _stanfordscenedbmodels
cc62e5be17296ce5fb3d712b28b51a7,_StanfordSceneDBModels,halex edge bristle dart dartboard board bar bdo bullseye darts game pdc pub _stanfordscenedbmodels
cc675acfc16aadbf295843f82ebc947e,Chair,chair stool stuhl barhocker hocker bed bett bureau cell cellphone phone couch fernseher furniture glas glass handy kommode mobel moebel schrank sessel tisch tish tv wohnzimmer
cc691d9e8e189ce47a381a112bfd785,Computer,hp dv t with windows laptop computer
cc6a9257b4f7b7db9cb0c54aa2f04c59,_StanfordSceneDBModels,cupboard closet _stanfordscenedbmodels _evalsetinscenes _evalsetexclude
cc6d5dacc531d22cdb0e1d83b221a78,Fan,mm fan grill computers fans grills
cc725264350fb09f8fe83b77a60abdfe,Plant, ornamental elder high quality autumn flower flowering shrubs shrub bea landscape blue plant bush container plants deciduous elderflower evergreen green growing herbs architect mature pond purple sambucus niga scented shade loving online specimen spring summer sun winter elderberry
cc7c12306cc3785fe15a365ae69dc5c5,PottedPlant,planta plant no pote florest indorr potted vegetation flora life pottedplant _stanfordscenedbmodels
cc8518f6158656176f85e2aaeefaecb8,PottedPlant,vase jarrones vases plant flora life pottedplant
cc87e29afe238126e20e92c5b8147e4a,Plate,designer plate ceramic glass silver platter
cc932ff79453c009a6bce7f3d1dfedad,Microwave,micro microwave r deluxe big products food kitchen oven _stanfordscenedbmodels
cc9381fb1feeeac9272f62bee91169ec,ChestOfDrawers,armoire bois massif commode dresser portes tiroir wood chest of drawers bureau chestofdrawers
cc9b411d7b12d5e545c22b8fa3270ace,Lamp, lamp ikea knappa tulpan tablelamp
cca0b9a74f1e341386459c315bdea98e,Tank,next generation stealth tank for china pla millitary science fiction vehicle army armored combat armoured _attributes
cca5dddf86affe9a23522985f649a9ae,StandingClock,grandfather grand father clock grandad islands sunset longcase standingclock
cca6d375c8fca7f6aed37039a6a9babb,Computer, compaq presario widescreen edition laptop computer _attributestrain
cca88978344ad1a360fe7f3536df936c,ChestOfDrawers,dresser chest of drawers bureau chestofdrawers
ccb97bb42531ef32720fafea2a58c17c,PersonStanding,chef dan p cook dew food glasses kinfe person rag restaurant worker personstanding
ccb9ca0705e68ad0ff6c4ae671c46564,LightSwitch,light switch electric electrical lightswitch
ccc966bee58b7b2b8821ad3452f1c8c9,WallArt,vetruvian man painting anatomical sketch anatomy austere architect component da vinci simple picture wallart
ccd03d11c95554bae4aef3a037da6f67,TV,panasonic viera hd hdtv tv dead herring digital display joe tele television wide widescreen receiver set idiot box boob tube telly goggle
ccd0c5e06744ad9a5ca7e476d2d4a26e,Couch,couch cool fancy furniture hard house in leather modern pillow sketchosaurus soft stuff yay yayness your sofa lounge _stanfordscenedbmodels
ccf25632490a30fcd2a164f6df81537c,GameTable,pool table billiards gaming gametable
ccfa441b11b07a7dfcf6ee47fc453c58,Window,decorative octagon window
ccfa74e5574678325cde8c99e4b182f9,_StanfordSceneDBModels, katalyn s kookie cookie for shimmy cooky biscuit _stanfordscenedbmodels
cd0563a71a03b69688dcbe86402c7c15,Bookcase,bookshelf furniture retail display storage bookcase
cd05ada0981bd85a2c528d33bca1ac2,Lamp, ikea floor lamp floorlamp
cd0f2eaac6719a3ddb039d8689a74349,Lamp, table lamp podium furniture home house light lighting living room shade wood wooden tablelamp
cd1e911b8571721998d5fc0473d00a1c,WallArt, kare picture my lady x bild dekoration design lifestyle living room marie antoinette renaissance trendy wohnen wohnzimmer image icon ikon wallart
cd2956b36e92f02bea59c1d8bf329254,ToiletPaper, toilet paper roll roller amp accessories accessory bathroom room home hook household hygene ladies low poly polygon mens residence restroom stall tp water closet wc tissue toiletpaper
cd2a34f2bb7b6156409ef742e6ff3cdd,Computer,alienware laptop extreme tg edition hardwartg computer
cd2d11cd92ee82589ebe905ef4009f84,Radio,old radio receiver receiving set tuner wireless
cd482673836d8226dd9883c7f68926c8,PottedPlant,flower pottedplant _evalsetinscenes _evalsetexclude
cd4b3d3c0882d34c55fa258228485acf,TapeDispenser,maskin tape tapedispenser
cd730483c11a72a98c159f8d5e761b17,Bed,slat bed accessories bedroom decor furniture interior queenbed
cd76cdb80b094f3caeb2bb67d874f8dd,PianoKeyboard,korg triton pro prox x keyboard sampler synth worksation piano fingerboard clavier pianokeyboard
cd781f0ec08ba028af232a5661e85835,Cabinet,mongolian cabinet antique chest chinese furniture
cd82398f7e6b64b08c9441777325d0fd,DrinkingUtensil,glass bebida celebracion celebration coctel copa decoracion decoration drink fiersta interior refresco refreshment rubicundo drinking drinkingutensil _stanfordscenedbmodels _scenegallerymodels cup
cd866b98b08ee9f7c6b2f4f0507f8e14,PottedPlant,pflanze plant blume environment flower green topf umwelt flora life pottedplant
cd982888f54abe47c3459f09a171783f,Stapler,stapler office staples stapling machine _stanfordscenedbmodels
cd99bacdb5a726a19ba80f08c401fbed,Shoes, footwear leather shoes shoe _stanfordscenedbmodels _attributes
cd9b9cb166152f636c8cf1aa84f211ae,PottedPlant, vaso h hydrogen atomic number 1 pottedplant
cda536f8faabda85139abb5cc4d87f01,WallArt, green day logo rock punk guitar jonhead band clarence shepard jr wallart
cdb0471186c4aefc4a390b4a12badd7b,ChestOfDrawers,dressing table coiffeuse desk de dresser old furniture toilette toaletka chest of drawers bureau chestofdrawers
cdb7efad9942e4f9695ff9c22a7938c6,Couch, chaise sofa couch lounge
cdb82f4b34804520821a29f3de4d7cce,Pencil,pencil writing
cdbcc4d4186656361ab89e10ca4a3aec,Picture,picture frame silver wedding photo matt mathew kingston image icon ikon _stanfordscenedbmodels
cdc6bd336446234c2b151d8b52c53b90,Vase,vase
cdd3f3cd4d718fd9cbde42d64c811e40,Guitar,guitar 
cdde9cb1f21676d12dd8e5d33382e245,Desk,danish desk modern teak
cdf17908b510cb5e97ed132611a64445,Chair,modern stool architecture chair furniture seating
cdf2273b23d3f147f1c83b9415baaca4,Calculator,desktop calculator electronics calculating machine
cdf54835677a246f9bbaaf08505f5db3,Pen,pen a ink pero stift stylo stylus yellow _stanfordscenedbmodels _scenegallerymodels
ce04f39420c7c3e82fb82d326efadfe3,Teapot,utah teapot pot _stanfordscenedbmodels
ce0a19a131121305d2bc6fb367627d3e,Couch, couch sofa lounge
ce10e4e0d04c33e7322ed2ef5fc90e25,Toilet,more e accurate toilet bathroom component components double flush improved can commode crapper pot potty stool throne
ce177f1323df6153f543256d2d04ebdc,WallArt,d portrait of william jones color pi portrayal wallart
ce1bf45e8f1db4f3ddbb22ee66ab330d,Refrigerator,fridge freezer kitchen refrigerator electric
ce1c3321de30433b16ec4c6284dcbcbe,Table,end table endtable
ce24e17dfd60ead335836c728d324152,Chair, kare armchair chair louis silverleaf silver leaf velvet armlehnstuhl armstuhl design dining room esszimmer kitchen lifestyle living trendy wohnen
ce40aed68a22dfa52baa6b8aa1acece9,Pencil,pen pencil home note writing
ce4945cde785aecb478fa0ab37c461c6,Piano,baldwin upright piano music musical instruments
ce62f6b7f908d9ef6961599e2ff7c5d4,Vase,simple red vase
ce658461da51730c94f766341ba336ff,Chair,egg chair arne jacobsen fritz hansen accentchair
ce663a6430eb9523cb2a965e75be701c,Bench, series ser bench for x plaque q campus furniture landscape architecture mall outdoor furnishings park site steel street
ce7719a96f3f9cdc6bdcd672c2b17215,ComputerMouse, mouse apoio mousepad sea surf wave computer computermouse
ce798635ececbffd5ac3a75efa13522c,Lamp,lava lamp bem desk desklamp light vulcano _stanfordscenedbmodels
ce7a03d645722d503f7e27638e63d848,Piano,grand piano music scene caster scenecaster
ce7d8b639941bbf19e4965f0106e00d9,OutdoorTable, picnic table hooked in functional strong outdoortable
ce9c36a1b3a1486e2d9fe390e23fd20f,_StanfordSceneDBModels,bunsen burner lab equipment mad scientist etna _stanfordscenedbmodels
ceb01f7d013e1660e82b1dc57ebca27,_StanfordSceneDBModels,kg dial indicator spring scale guage pull force weigh balance _stanfordscenedbmodels
ceba3a37ceb3f3cf798df87163b1956c,Bathtub,toto bathtub tub bathroom rubber ducky shower water basin bathing
cebb0e2be3b2cc1b474465268b958bdc,TableClock,alarm clock crystal design light snooze tableclock
cebb35bd663c82d3554a13580615ae1,TV,flat screen tv black electrical entertainment fun input mesh monitor movies output silver speaker speakers tele television video receiver set idiot box boob tube telly goggle _attributestrain
cebbad543c56d47c1dc63e7b2037ceb1,ChestOfDrawers, vintage dresser chest of drawers bureau chestofdrawers dresserwithmirror
cebd488cd31a67c275741a561728a31,Chair,fireside fire side chair button cow living lounge modern office sidechair
cebf1d6e25e40224eb86f11fe2a7a388,Guitar,bass bas guitar fame mm base basgitaar gitaar instrument music musicman
cebf28243694a6136aea2f18ee404fd5,_StanfordSceneDBModels,basket box kitchen tea wicker willow handbasket _stanfordscenedbmodels
cece5afa11b5ea16d2096b2fa6f98cc7,ChestOfDrawers,dresser bedroom furniture wood chest of drawers bureau chestofdrawers _attributestrain
ced5dd2a5f2956087ad500fec70ca91d,CeilingFan,ceiling fan ceilingfan _stanfordscenedbmodels
ced7339e9670a8bfa8293175cf73b43e,Computer,pc computer rechner personal microcomputer desktop
ced7624ec0768b255e0704b94fe2aa5e,_StanfordSceneDBModels,microscope micro mikroskop coffe drehmaschine flex globe globus grind kaffemaschine lamp lampe lathe licht lightclock machine microwelle mikrowelle mikrowellenherd tool tools uhr wave werkzeug werkzeuge _stanfordscenedbmodels
ced7d80d220dca01ce5b275ea2158e2,GameTable, air hockey table x architecture details game interior gaming gametable
cedf1d984163b45073a9f6e515352191,Cabinet,fume hood cabinet chemicals laboratory _stanfordscenedbmodels
cef443f6b4937340d24546afc5de2582,ChestOfDrawers,msoe regents dresser dorm drawer engineering milwaukee of school three chest drawers bureau chestofdrawers _attributestrain
cefe4e8a19447e3e93e60794f9200b7,_StanfordSceneDBModels,towel bathroom kictchen napkin _stanfordscenedbmodels
ceff9f8c32f704ac35836c728d324152,Vase, kare vase rose chrome small decoration design dining room lifestyle lounge speisezimmer trendy wohnen
cf002585ca227c40781bd00f454a6a39,Stapler,stapler stapling machine _stanfordscenedbmodels _scenegallerymodels _referencesizemodels _attributes
cf00980e5323f79e2310310ad4958e43,PottedPlant,phalaenopsis orchid ornamental plants pottedplant
cf0208d1c19e8313cc63543a91bdd558,StandingClock,grandfather  clock longcase standingclock
cf07c06034a7b361e3f7a74e12a274ef,Desk, desk
cf08fb9d05e76daa59edff961a341eb4,Lamp,modern oval shade desk lamp architecture details interior light lighting table tablelamp
cf09618aedde38febda72093f9b5aa73,Chair,chair comfort furniture office seat sit officesidechair
cf0e5283da2305632e5ae31c6c631a39,VideoGameController, dual dualshock shock analog control controller play playstation station sony videogamecontroller _stanfordscenedbmodels _scenegallerymodels
cf158e768a6c9c8a17cab8b41d766398,TrashBin,trash ash can cool guitar hero mikey small ashcan garbage wastebin bin ash-bin ashbin dustbin barrel trashbin _stanfordscenedbmodels
cf184ee375cf827eeee0d5e82f0b9cab,PottedPlant,thin vase with flower flowers architecture ceramic details glass interior pot plant flora life pottedplant
cf1b637d9c8c30da1c637e821f12a67,_StanfordSceneDBModels,just a candle and holder christmas decor decoration decorative easter hanakka heart holiday party quanza red sunday thanksgiving taper wax light _stanfordscenedbmodels
cf1e92e16cf6836c6997a17f6f52fa60,Lamp,spot spotlight light lighting lamp ceilinglamp
cf200978d89b0c61651f12570b24936,Lamp,desk lamp desktop lighting office desklamp
cf20398c0c3e0359fa2037e5e59ff423,Chair,french art deco square club chair bauhaus chairs chaise lounge furniture modern texture textures
cf2ab5d9bff184ca6325569942918d9f,Pillow,pillow _stanfordscenedbmodels
cf3f6a3a305aeec81fcc6cd2b8a40871,Fireplace,classy stone fire fireplace bench brick wooden hearth open
cf40d64ce9647554ab344ad2937f5414,Toilet,toilet architecture bathroom details fixture interior plumbing restroom can commode crapper pot potty stool throne _stanfordscenedbmodels _attributes
cf50c3fafc7b94e87eaeab1f0c9120b7,Lamp,desk lamp model desklamp
cf550b1021931b6ccc2e054c56e9a85a,_StanfordSceneDBModels,tape dispenser scotch scotchtape tapedispenser _stanfordscenedbmodels
cf60e69eec9ae62032ac25a509791513,WallArt,george washington painting art presient of the united states white house picture wallart
cf644d6d28e334dbc8757e7eb90e558a,Headboard, headboard
cf6b2c1b238190c05f037ea583cdb0ca,Lamp, econo mod light lighting cylinder by qualioptiq com facade luminaire lights exterior or landscape and architecture cylinders fixture up down wall mounted sconce washer lamp walllamp
cf777e14ca2c7a19b4aad3cc5ce7ee8,DrinkingUtensil,avatar coffee mug movie cup drink drinkingutensil _pilotstudymodels _stanfordscenedbmodels _scenegallerymodels
cf89cd18c8b16510d679464922676717,Cabinet,cupboard bedroom furniture shoe draw wooden closet cabinet
cf97c842e7c1e6cf3197dfa1c2bc06f9,_StanfordSceneDBModels, a pie dish _stanfordscenedbmodels
cfa75172f421c6715264cf6e905d8353,ChestOfDrawers,dresser drawer wood chest of drawers bureau chestofdrawers _stanfordscenedbmodels
cfac66fe0cec664a8069dabf6dffa846,TV,flat screen tv big television cool gray macro screens receiver set idiot box boob tube telly goggle _attributestrain
cfb40e7b9990da99c2f927df125f5ce4,Couch,sofa mo euml l armchair base contemporary creator design fabric furnish furniture inga sempe ligne roset living room meuble original salon settee couch lounge
cfbe7f6285a388d5135639bc3ac0c21b,Bed,four poster queen bed bedroom duvet furniture mattress pillows four-poster posterbed
cfc3974d358bba253f1665416efcedcb,WallArt, wanted a brain wallart
cfde21a5ddd3fe8d3e7240cb60bc744,Lamp, light fixture ceiling mount irender render ready architecture bulb details interior chandelier pendant pendent lamp ceilinglamp
cfdec49477b072fc95bd72cf1a8e6b33,Printer, macsong g x printer black blue copier photo pictures scanner
cfdfa58fe6773e4ba35a7666f0cfa5bb,Stool,bar stool barstool _attributestrain
cfe032de940c5a1270617ef7a93d4604,WallArt,picture in frame sushi image icon ikon wallart
cff049660b4c926ae6f6277fe5af8a56,TV, my tv package samsung bmw cars dvd ferrari honda lamborghini mercedes moterbike muneeb panasonic plasma porsche sony toshiba television receiver set idiot box boob tube telly goggle
cffe271be89e43cb9a1e7168a7eb421f,MediaPlayer,akai reel to recorder electronics music old recording gear studio sound stereo components tape vintage mediaplayer
d0018775e9f2d109fcb8d8c6d4df8143,Lamp, school haus ceiling pendant cp visa lighting incandescent lamp lamping pulse start hid chandelier pendent ceilinglamp
d0198fd427a58492dd8dc6d5a969eed,Airplane, dassault dornier alpha jet patrouille de france aircraft airplane plane avion avions fighter flight planes war warbird jet-propelled
d01a14177316c1c64b957fdbc5213e37,Book,panpac additional math mathematics book
d01ce0f02e25fc2b42e1bb4fe264125f,Couch,chesterfield sofa classic furniture couch lounge _pilotstudymodels _attributestrain
d020cd002f0dc635d714c9d7df1c4ed,Table, night table
d02fc4ae6bc4278b68c4c9cb55925fb2,Stool,bar stool furniture mexican rough iron barstool _attributestrain
d04c2161f32a6499a6fee8e2140acec9,Chair, eames office chair officechair
d0563b5c26d096ea7b270a7ae3fc6351,Couch,modern sofa sessel couch barhocker hocker bett cell cellphone phone chair fernseher furniture glas glass handy kommode mobel moebel stuhl tisch tish tv wohnzimmer lounge
d05d5b942be2cd7a7e7d0ad813a7606,Sink,handwashing wash sink bathroom dispenser eagle faucet group lavatory plumbing restroom sanitary soap
d060362a42a3ef0af0a72b757e578a97,_StanfordSceneDBModels, a rubik s cube rubiks rubix _stanfordscenedbmodels rubikscube
d06069a1ffc0009e75e016c1d859d1fd,Table, componance giraf table conference boardroom furniture diningtable
d062f9dc10765bb4e87b2e5bbe5da611,Lamp,light desk lamp desklamp
d075f33ff1e2e59dcbe58bca02f22502,Lamp,west lamp post exterior landscape architecture light park plaza sidewalk streetscape lamppost
d0795e350ffe23ebf5a1d6fa9637ae94,Mirror,table mirror or ancien ancient design gilt gold old miroir miroirs mirrors moboille modern moderne new nouveau pose poser reflect reflet sur tables upon vieux
d08941d91a52d4ca411abfe83236ee8a,Lamp,floor lamp black bulb electricity lamps light reading two white floorlamp _stanfordscenedbmodels _scenegallerymodels _attributestrain
d08f980577e061b3689728fb96d00170,Calculator, calculator calculating machine
d08fc6f10d07dfd8c05575120a46cd3b,Couch,sofa couch divan livingroom loveseat seat ottoman lounge
d0919880bdf7eec8fe5dfc44db6ed8eb,Hat,lego hat hats chapeau lid
d0a3fdd33c7e1eb040bc4e38b9ba163e,DrinkingUtensil,coffee cup mug drinkingutensil
d0aec3e377dc0338e300da4eac51e3f3,_StanfordSceneDBModels,crusader helmet mkiv armalite armor army battle cannon field gas mask goggles gun heat vision kevlar kill military miltech night teflon war zoom _stanfordscenedbmodels
d0af907a612856e964b62a9cc93b56f5,ChestOfDrawers,wardrobe closet estadio de alvalade warbrobe armoire chestofdrawers
d0b38b27495542461b02cde7e81f0fc3,Desk,ahrend bureau bob bobb desk table tafel
d0c87c8c11f3baa5c341afa383659322,Rug, x quinn felted shag rug
d0c87fd06d3b89faace168ea8ead0df6,Ashtray,ash tray addiction cigar ciggarette habit kebab lighter lung cancer smoke smoking ashtray
d0ce65bd6a1d403815a69a2b87020ac,Pencil,pencil
d0d103de6609d3ff94d0c8d8af3cd8ea,_StanfordSceneDBModels,grand theft auto iv game case central gta halo las venturas liberty city los santos san north rockstar diego fierro south vice xbox car automobile machine motorcar _stanfordscenedbmodels _scenegallerymodels disccase
d0dc1b722b28c2deb63894196e79a7cb,Refrigerator,fridge electric refrigerator
d0dff348985d4f8e65ca1b579a4b8d2,Xbox360, xbox halo game games edition xbox360 videogameconsole
d0ed39917367fc2cb85291ea3b4dc8fa,ChestOfDrawers, ikea malm chest drawer drawers of bureau dresser chestofdrawers _evalsetwithprior _evalsetexclude
d0f5c508c9952407c8247885f4ac4681,ChestOfDrawers,vanity dresser chest of drawers bureau chestofdrawers dresserwithmirror
d0fca46dd1ff159c1fb05d58f51ec4fa,Guitar,guitar 
d10085421b3cd3a27504aecf4baaa1e,Monitor,dell lcd monitor computer desktop display windows xp monitoring device _stanfordscenedbmodels _scenegallerymodels
d107532567ee3f316663d1953862c637,Chair,bingo side seating armchair chair caddetails furnishings furniture interior kimball office upholstered straight sidechair
d11020dc8b2a832df75b791738ce5d1e,Rock,boulder boulders for landscape basalt bastex feature intresto landscapes landscaping malcolm lambert prohardscaper rocgrp rock rocksolver stone painting
d137d3758ef6dc79b555b36aa2b7304a,_StanfordSceneDBModels,hamburger burger american food bread cheese cousine fast hot dog meat salad tomato beefburger _stanfordscenedbmodels fooditem
d138f5915001b570f42ed1ed4f25c2a7,Horse, pegasus sculpture decoration greek horse myth statue equus caballus
d13a2ccdbb7740ea83a0857b7b9398b1,Couch,zanaboni atlantique sofa brand contemporary couch design entertainment exclusive expensive fabric fauteuil furniture italian leather living lounge luxury manufacturer modern poltrone room seat
d1402932e52dcbe4bd944a684eb3fdb0,Lamp, lampara lamp
d1449f1d3d442543ca742aeb2f07ef4c,DrinkingUtensil, sake ochoko and bottle japanese cuisine beverage bicchiere bottiglia cup nihonshu container drinkingutensil
d14a4b797fec250b83768a4ac1607d73,Table,wood and metal loft coffee table cocktail coffeetable
d1636dd03ca268447fc288b9e5184661,_StanfordSceneDBModels,case little motherboard _stanfordscenedbmodels _evalsetinscenes
d168c276cebdd69ca7c3da3584b47883,Cage,bird cage animal coop
d182d4c0b308da34bf5322ce6e817531,Headboard, amoire design for our headboard
